Date, Active, Recoveries, Deaths, Infected,
2020-03-29 09:36:00,   651.09900,   150.53443,    20.23586,  1088.67647,
2020-03-29 12:00:00,   656.66523,   154.12184,    20.53224,  1094.14300,
2020-03-29 14:24:00,   662.17386,   157.76166,    20.83082,  1099.47489,
2020-03-29 16:48:00,   667.62328,   161.45387,    21.13158,  1104.67124,
2020-03-29 19:12:00,   673.01193,   165.19844,    21.43447,  1109.73120,
2020-03-29 21:36:00,   678.33826,   168.99532,    21.73946,  1114.65398,
2020-03-30 00:00:00,   683.60076,   172.84443,    22.04653,  1119.43887,
2020-03-30 02:24:00,   688.79796,   176.74569,    22.35564,  1124.08522,
2020-03-30 04:48:00,   693.92842,   180.69901,    22.66676,  1128.59245,
2020-03-30 07:12:00,   698.99073,   184.70427,    22.97984,  1132.96002,
2020-03-30 09:36:00,   703.98354,   188.76134,    23.29486,  1137.18748,
2020-03-30 12:00:00,   708.90550,   192.87007,    23.61177,  1141.27444,
2020-03-30 14:24:00,   713.75532,   197.03030,    23.93055,  1145.22055,
2020-03-30 16:48:00,   718.53174,   201.24184,    24.25116,  1149.02556,
2020-03-30 19:12:00,   723.23355,   205.50451,    24.57355,  1152.68923,
2020-03-30 21:36:00,   727.85956,   209.81810,    24.89769,  1156.21143,
2020-03-31 00:00:00,   732.40862,   214.18237,    25.22355,  1159.59206,
2020-03-31 02:24:00,   736.87964,   218.59710,    25.55108,  1162.83108,
2020-03-31 04:48:00,   741.27154,   223.06202,    25.88025,  1165.92851,
2020-03-31 07:12:00,   745.58329,   227.57687,    26.21101,  1168.88444,
2020-03-31 09:36:00,   749.81391,   232.14136,    26.54333,  1171.69899,
2020-03-31 12:00:00,   753.96245,   236.75518,    26.87717,  1174.37235,
2020-03-31 14:24:00,   758.02799,   241.41804,    27.21249,  1176.90477,
2020-03-31 16:48:00,   762.00967,   246.12959,    27.54924,  1179.29654,
2020-03-31 19:12:00,   765.90666,   250.88950,    27.88739,  1181.54800,
2020-03-31 21:36:00,   769.71816,   255.69741,    28.22689,  1183.65955,
2020-04-01 00:00:00,   773.44342,   260.55295,    28.56771,  1185.63164,
2020-04-01 02:24:00,   777.08173,   265.45574,    28.90980,  1187.46475,
2020-04-01 04:48:00,   780.63242,   270.40538,    29.25312,  1189.15943,
2020-04-01 07:12:00,   784.09486,   275.40146,    29.59763,  1190.71627,
2020-04-01 09:36:00,   787.46844,   280.44355,    29.94329,  1192.13590,
2020-04-01 12:00:00,   790.75263,   285.53124,    30.29005,  1193.41900,
2020-04-01 14:24:00,   793.94689,   290.66405,    30.63788,  1194.56628,
2020-04-01 16:48:00,   797.05076,   295.84155,    30.98673,  1195.57851,
2020-04-01 19:12:00,   800.06380,   301.06325,    31.33656,  1196.45649,
2020-04-01 21:36:00,   802.98560,   306.32867,    31.68733,  1197.20106,
2020-04-02 00:00:00,   805.81582,   311.63732,    32.03900,  1197.81310,
2020-04-02 02:24:00,   808.55411,   316.98870,    32.39151,  1198.29353,
2020-04-02 04:48:00,   811.20021,   322.38228,    32.74484,  1198.64330,
2020-04-02 07:12:00,   813.75386,   327.81754,    33.09894,  1198.86341,
2020-04-02 09:36:00,   816.21484,   333.29394,    33.45376,  1198.95487,
2020-04-02 12:00:00,   818.58300,   338.81093,    33.80927,  1198.91875,
2020-04-02 14:24:00,   820.85818,   344.36797,    34.16541,  1198.75613,
2020-04-02 16:48:00,   823.04029,   349.96448,    34.52216,  1198.46813,
2020-04-02 19:12:00,   825.12925,   355.59988,    34.87947,  1198.05589,
2020-04-02 21:36:00,   827.12504,   361.27359,    35.23729,  1197.52061,
2020-04-03 00:00:00,   829.02767,   366.98502,    35.59558,  1196.86347,
2020-04-03 02:24:00,   830.83715,   372.73356,    35.95431,  1196.08571,
2020-04-03 04:48:00,   832.55358,   378.51861,    36.31343,  1195.18858,
2020-04-03 07:12:00,   834.17704,   384.33955,    36.67290,  1194.17338,
2020-04-03 09:36:00,   835.70769,   390.19575,    37.03267,  1193.04139,
2020-04-03 12:00:00,   837.14567,   396.08658,    37.39272,  1191.79394,
2020-04-03 14:24:00,   838.49121,   402.01141,    37.75299,  1190.43239,
2020-04-03 16:48:00,   839.74451,   407.96958,    38.11345,  1188.95809,
2020-04-03 19:12:00,   840.90586,   413.96044,    38.47405,  1187.37243,
2020-04-03 21:36:00,   841.97554,   419.98333,    38.83476,  1185.67681,
2020-04-04 00:00:00,   842.95386,   426.03760,    39.19554,  1183.87266,
2020-04-04 02:24:00,   843.84118,   432.12257,    39.55634,  1181.96140,
2020-04-04 04:48:00,   844.63788,   438.23756,    39.91713,  1179.94449,
2020-04-04 07:12:00,   845.34437,   444.38190,    40.27787,  1177.82340,
2020-04-04 09:36:00,   845.96107,   450.55491,    40.63852,  1175.59960,
2020-04-04 12:00:00,   846.48844,   456.75589,    40.99903,  1173.27458,
2020-04-04 14:24:00,   846.92697,   462.98415,    41.35939,  1170.84983,
2020-04-04 16:48:00,   847.27717,   469.23899,    41.71954,  1168.32689,
2020-04-04 19:12:00,   847.53957,   475.51972,    42.07944,  1165.70725,
2020-04-04 21:36:00,   847.71474,   481.82563,    42.43907,  1162.99246,
2020-04-05 00:00:00,   847.80325,   488.15603,    42.79839,  1160.18404,
2020-04-05 02:24:00,   847.80570,   494.51018,    43.15735,  1157.28355,
2020-04-05 04:48:00,   847.72273,   500.88740,    43.51592,  1154.29252,
2020-04-05 07:12:00,   847.55498,   507.28696,    43.87407,  1151.21253,
2020-04-05 09:36:00,   847.30312,   513.70815,    44.23177,  1148.04512,
2020-04-05 12:00:00,   846.96785,   520.15026,    44.58897,  1144.79186,
2020-04-05 14:24:00,   846.54986,   526.61256,    44.94564,  1141.45431,
2020-04-05 16:48:00,   846.04988,   533.09434,    45.30175,  1138.03404,
2020-04-05 19:12:00,   845.46867,   539.59488,    45.65726,  1134.53263,
2020-04-05 21:36:00,   844.80698,   546.11346,    46.01215,  1130.95164,
2020-04-06 00:00:00,   844.06560,   552.64936,    46.36638,  1127.29263,
2020-04-06 02:24:00,   843.24532,   559.20186,    46.71992,  1123.55719,
2020-04-06 04:48:00,   842.34695,   565.77024,    47.07273,  1119.74688,
2020-04-06 07:12:00,   841.37133,   572.35378,    47.42478,  1115.86326,
2020-04-06 09:36:00,   840.31929,   578.95177,    47.77605,  1111.90790,
2020-04-06 12:00:00,   839.19170,   585.56348,    48.12650,  1107.88236,
2020-04-06 14:24:00,   837.98941,   592.18820,    48.47610,  1103.78819,
2020-04-06 16:48:00,   836.71332,   598.82521,    48.82483,  1099.62695,
2020-04-06 19:12:00,   835.36432,   605.47381,    49.17265,  1095.40019,
2020-04-06 21:36:00,   833.94332,   612.13327,    49.51953,  1091.10944,
2020-04-07 00:00:00,   832.45122,   618.80290,    49.86545,  1086.75625,
2020-04-07 02:24:00,   830.88896,   625.48198,    50.21039,  1082.34214,
2020-04-07 04:48:00,   829.25748,   632.16982,    50.55430,  1077.86863,
2020-04-07 07:12:00,   827.55773,   638.86570,    50.89717,  1073.33725,
2020-04-07 09:36:00,   825.79065,   645.56893,    51.23897,  1068.74949,
2020-04-07 12:00:00,   823.95722,   652.27882,    51.57967,  1064.10686,
2020-04-07 14:24:00,   822.05839,   658.99467,    51.91925,  1059.41085,
2020-04-07 16:48:00,   820.09516,   665.71580,    52.25769,  1054.66293,
2020-04-07 19:12:00,   818.06851,   672.44151,    52.59495,  1049.86459,
2020-04-07 21:36:00,   815.97942,   679.17113,    52.93102,  1045.01728,
2020-04-08 00:00:00,   813.82890,   685.90399,    53.26587,  1040.12244,
